=== SZIMULÁCIÓ INDUL ===
Variáns: Felgyorsított + fordított
Meccsek száma: 1000
Játék 1/1000 kész, eddig: Kezdő=0, Második=1, Döntetlen=0
Játék 731/1000 kész, eddig: Kezdő=533, Második=183, Döntetlen=15
Játék 732/1000 kész, eddig: Kezdő=533, Második=184, Döntetlen=15
Játék 733/1000 kész, eddig: Kezdő=533, Második=185, Döntetlen=15
Játék 734/1000 kész, eddig: Kezdő=534, Második=185, Döntetlen=15
Játék 735/1000 kész, eddig: Kezdő=535, Második=185, Döntetlen=15
Játék 736/1000 kész, eddig: Kezdő=535, Második=186, Döntetlen=15
Játék 737/1000 kész, eddig: Kezdő=535, Második=187, Döntetlen=15
Játék 738/1000 kész, eddig: Kezdő=536, Második=187, Döntetlen=15
Játék 739/1000 kész, eddig: Kezdő=536, Második=188, Döntetlen=15
Játék 740/1000 kész, eddig: Kezdő=537, Második=188, Döntetlen=15
Játék 741/1000 kész, eddig: Kezdő=538, Második=188, Döntetlen=15
Játék 742/1000 kész, eddig: Kezdő=539, Második=188, Döntetlen=15
Játék 743/1000 kész, eddig: Kezdő=540, Második=188, Döntetlen=15
Játék 744/1000 kész, eddig: Kezdő=541, Második=188, Döntetlen=15
Játék 745/1000 kész, eddig: Kezdő=541, Második=189, Döntetlen=15
Játék 746/1000 kész, eddig: Kezdő=541, Második=190, Döntetlen=15
Játék 747/1000 kész, eddig: Kezdő=542, Második=190, Döntetlen=15
Játék 748/1000 kész, eddig: Kezdő=543, Második=190, Döntetlen=15
Játék 749/1000 kész, eddig: Kezdő=544, Második=190, Döntetlen=15
Játék 750/1000 kész, eddig: Kezdő=545, Második=190, Döntetlen=15
Játék 751/1000 kész, eddig: Kezdő=546, Második=190, Döntetlen=15
Játék 752/1000 kész, eddig: Kezdő=547, Második=190, Döntetlen=15
Játék 753/1000 kész, eddig: Kezdő=548, Második=190, Döntetlen=15
Játék 754/1000 kész, eddig: Kezdő=549, Második=190, Döntetlen=15
Játék 755/1000 kész, eddig: Kezdő=550, Második=190, Döntetlen=15
Játék 756/1000 kész, eddig: Kezdő=551, Második=190, Döntetlen=15
Játék 757/1000 kész, eddig: Kezdő=552, Második=190, Döntetlen=15
Játék 758/1000 kész, eddig: Kezdő=553, Második=190, Döntetlen=15
Játék 759/1000 kész, eddig: Kezdő=553, Második=191, Döntetlen=15
Játék 760/1000 kész, eddig: Kezdő=554, Második=191, Döntetlen=15
Játék 761/1000 kész, eddig: Kezdő=554, Második=192, Döntetlen=15
Játék 762/1000 kész, eddig: Kezdő=555, Második=192, Döntetlen=15
Játék 763/1000 kész, eddig: Kezdő=556, Második=192, Döntetlen=15
Játék 764/1000 kész, eddig: Kezdő=556, Második=193, Döntetlen=15
Játék 765/1000 kész, eddig: Kezdő=557, Második=193, Döntetlen=15
Játék 766/1000 kész, eddig: Kezdő=558, Második=193, Döntetlen=15
Játék 767/1000 kész, eddig: Kezdő=559, Második=193, Döntetlen=15
Játék 768/1000 kész, eddig: Kezdő=559, Második=194, Döntetlen=15
Játék 769/1000 kész, eddig: Kezdő=560, Második=194, Döntetlen=15
Játék 770/1000 kész, eddig: Kezdő=560, Második=195, Döntetlen=15
Játék 771/1000 kész, eddig: Kezdő=561, Második=195, Döntetlen=15
Játék 772/1000 kész, eddig: Kezdő=561, Második=196, Döntetlen=15
Játék 773/1000 kész, eddig: Kezdő=562, Második=196, Döntetlen=15
Játék 774/1000 kész, eddig: Kezdő=563, Második=196, Döntetlen=15
Játék 775/1000 kész, eddig: Kezdő=564, Második=196, Döntetlen=15
Játék 776/1000 kész, eddig: Kezdő=565, Második=196, Döntetlen=15
Játék 777/1000 kész, eddig: Kezdő=566, Második=196, Döntetlen=15
Játék 778/1000 kész, eddig: Kezdő=567, Második=196, Döntetlen=15
Játék 779/1000 kész, eddig: Kezdő=568, Második=196, Döntetlen=15
Játék 780/1000 kész, eddig: Kezdő=569, Második=196, Döntetlen=15
Játék 781/1000 kész, eddig: Kezdő=570, Második=196, Döntetlen=15
Játék 782/1000 kész, eddig: Kezdő=570, Második=197, Döntetlen=15
Játék 783/1000 kész, eddig: Kezdő=570, Második=198, Döntetlen=15
Játék 784/1000 kész, eddig: Kezdő=570, Második=199, Döntetlen=15
Játék 785/1000 kész, eddig: Kezdő=571, Második=199, Döntetlen=15
Játék 786/1000 kész, eddig: Kezdő=572, Második=199, Döntetlen=15
Játék 787/1000 kész, eddig: Kezdő=573, Második=199, Döntetlen=15
Játék 788/1000 kész, eddig: Kezdő=574, Második=199, Döntetlen=15
Játék 789/1000 kész, eddig: Kezdő=575, Második=199, Döntetlen=15
Játék 790/1000 kész, eddig: Kezdő=576, Második=199, Döntetlen=15
Játék 791/1000 kész, eddig: Kezdő=576, Második=200, Döntetlen=15
Játék 792/1000 kész, eddig: Kezdő=577, Második=200, Döntetlen=15
Játék 793/1000 kész, eddig: Kezdő=578, Második=200, Döntetlen=15
Játék 794/1000 kész, eddig: Kezdő=579, Második=200, Döntetlen=15
Játék 795/1000 kész, eddig: Kezdő=579, Második=201, Döntetlen=15
Játék 796/1000 kész, eddig: Kezdő=580, Második=201, Döntetlen=15
Játék 797/1000 kész, eddig: Kezdő=580, Második=202, Döntetlen=15
Játék 798/1000 kész, eddig: Kezdő=581, Második=202, Döntetlen=15
Játék 799/1000 kész, eddig: Kezdő=582, Második=202, Döntetlen=15
Játék 800/1000 kész, eddig: Kezdő=583, Második=202, Döntetlen=15
Játék 801/1000 kész, eddig: Kezdő=584, Második=202, Döntetlen=15
Játék 802/1000 kész, eddig: Kezdő=584, Második=203, Döntetlen=15
Játék 803/1000 kész, eddig: Kezdő=585, Második=203, Döntetlen=15
Játék 804/1000 kész, eddig: Kezdő=585, Második=204, Döntetlen=15
Játék 805/1000 kész, eddig: Kezdő=586, Második=204, Döntetlen=15
Játék 806/1000 kész, eddig: Kezdő=586, Második=205, Döntetlen=15
Játék 807/1000 kész, eddig: Kezdő=587, Második=205, Döntetlen=15
Játék 808/1000 kész, eddig: Kezdő=588, Második=205, Döntetlen=15
Játék 809/1000 kész, eddig: Kezdő=589, Második=205, Döntetlen=15
Játék 810/1000 kész, eddig: Kezdő=589, Második=206, Döntetlen=15
Játék 811/1000 kész, eddig: Kezdő=590, Második=206, Döntetlen=15
Játék 812/1000 kész, eddig: Kezdő=590, Második=207, Döntetlen=15
Játék 813/1000 kész, eddig: Kezdő=591, Második=207, Döntetlen=15
Játék 814/1000 kész, eddig: Kezdő=592, Második=207, Döntetlen=15
Játék 815/1000 kész, eddig: Kezdő=593, Második=207, Döntetlen=15
Játék 816/1000 kész, eddig: Kezdő=594, Második=207, Döntetlen=15
Játék 817/1000 kész, eddig: Kezdő=594, Második=208, Döntetlen=15
Játék 818/1000 kész, eddig: Kezdő=595, Második=208, Döntetlen=15
Játék 819/1000 kész, eddig: Kezdő=596, Második=208, Döntetlen=15
Játék 820/1000 kész, eddig: Kezdő=597, Második=208, Döntetlen=15
Játék 821/1000 kész, eddig: Kezdő=598, Második=208, Döntetlen=15
Játék 822/1000 kész, eddig: Kezdő=598, Második=209, Döntetlen=15
Játék 823/1000 kész, eddig: Kezdő=599, Második=209, Döntetlen=15
Játék 824/1000 kész, eddig: Kezdő=600, Második=209, Döntetlen=15
Játék 825/1000 kész, eddig: Kezdő=600, Második=210, Döntetlen=15
Játék 826/1000 kész, eddig: Kezdő=601, Második=210, Döntetlen=15
Játék 827/1000 kész, eddig: Kezdő=602, Második=210, Döntetlen=15
Játék 828/1000 kész, eddig: Kezdő=602, Második=211, Döntetlen=15
Játék 829/1000 kész, eddig: Kezdő=603, Második=211, Döntetlen=15
Játék 830/1000 kész, eddig: Kezdő=604, Második=211, Döntetlen=15
Játék 831/1000 kész, eddig: Kezdő=605, Második=211, Döntetlen=15
Játék 832/1000 kész, eddig: Kezdő=606, Második=211, Döntetlen=15
Játék 833/1000 kész, eddig: Kezdő=607, Második=211, Döntetlen=15
Játék 834/1000 kész, eddig: Kezdő=608, Második=211, Döntetlen=15
Játék 835/1000 kész, eddig: Kezdő=608, Második=212, Döntetlen=15
Játék 836/1000 kész, eddig: Kezdő=609, Második=212, Döntetlen=15
Játék 837/1000 kész, eddig: Kezdő=610, Második=212, Döntetlen=15
Játék 838/1000 kész, eddig: Kezdő=611, Második=212, Döntetlen=15
Játék 839/1000 kész, eddig: Kezdő=612, Második=212, Döntetlen=15
Játék 840/1000 kész, eddig: Kezdő=612, Második=213, Döntetlen=15
Játék 841/1000 kész, eddig: Kezdő=612, Második=214, Döntetlen=15
Játék 842/1000 kész, eddig: Kezdő=613, Második=214, Döntetlen=15
Játék 843/1000 kész, eddig: Kezdő=614, Második=214, Döntetlen=15
Játék 844/1000 kész, eddig: Kezdő=615, Második=214, Döntetlen=15
Játék 845/1000 kész, eddig: Kezdő=615, Második=215, Döntetlen=15
Játék 846/1000 kész, eddig: Kezdő=616, Második=215, Döntetlen=15
Játék 847/1000 kész, eddig: Kezdő=617, Második=215, Döntetlen=15
Játék 848/1000 kész, eddig: Kezdő=618, Második=215, Döntetlen=15
Játék 849/1000 kész, eddig: Kezdő=619, Második=215, Döntetlen=15
Játék 850/1000 kész, eddig: Kezdő=620, Második=215, Döntetlen=15
Játék 851/1000 kész, eddig: Kezdő=621, Második=215, Döntetlen=15
Játék 852/1000 kész, eddig: Kezdő=621, Második=215, Döntetlen=16
Játék 853/1000 kész, eddig: Kezdő=622, Második=215, Döntetlen=16
Játék 854/1000 kész, eddig: Kezdő=623, Második=215, Döntetlen=16
Játék 855/1000 kész, eddig: Kezdő=623, Második=216, Döntetlen=16
Játék 856/1000 kész, eddig: Kezdő=624, Második=216, Döntetlen=16
Játék 857/1000 kész, eddig: Kezdő=625, Második=216, Döntetlen=16
Játék 858/1000 kész, eddig: Kezdő=626, Második=216, Döntetlen=16
Játék 859/1000 kész, eddig: Kezdő=627, Második=216, Döntetlen=16
Játék 860/1000 kész, eddig: Kezdő=627, Második=217, Döntetlen=16
Játék 861/1000 kész, eddig: Kezdő=628, Második=217, Döntetlen=16
Játék 862/1000 kész, eddig: Kezdő=629, Második=217, Döntetlen=16
Játék 863/1000 kész, eddig: Kezdő=630, Második=217, Döntetlen=16
Játék 864/1000 kész, eddig: Kezdő=631, Második=217, Döntetlen=16
Játék 865/1000 kész, eddig: Kezdő=632, Második=217, Döntetlen=16
Játék 866/1000 kész, eddig: Kezdő=633, Második=217, Döntetlen=16
Játék 867/1000 kész, eddig: Kezdő=634, Második=217, Döntetlen=16
Játék 868/1000 kész, eddig: Kezdő=635, Második=217, Döntetlen=16
Játék 869/1000 kész, eddig: Kezdő=636, Második=217, Döntetlen=16
Játék 870/1000 kész, eddig: Kezdő=637, Második=217, Döntetlen=16
Játék 871/1000 kész, eddig: Kezdő=638, Második=217, Döntetlen=16
Játék 872/1000 kész, eddig: Kezdő=639, Második=217, Döntetlen=16
Játék 873/1000 kész, eddig: Kezdő=640, Második=217, Döntetlen=16
Játék 874/1000 kész, eddig: Kezdő=641, Második=217, Döntetlen=16
Játék 875/1000 kész, eddig: Kezdő=642, Második=217, Döntetlen=16
Játék 876/1000 kész, eddig: Kezdő=642, Második=217, Döntetlen=17
Játék 877/1000 kész, eddig: Kezdő=643, Második=217, Döntetlen=17
Játék 878/1000 kész, eddig: Kezdő=644, Második=217, Döntetlen=17
Játék 879/1000 kész, eddig: Kezdő=644, Második=218, Döntetlen=17
Játék 880/1000 kész, eddig: Kezdő=645, Második=218, Döntetlen=17
Játék 881/1000 kész, eddig: Kezdő=646, Második=218, Döntetlen=17
Játék 882/1000 kész, eddig: Kezdő=647, Második=218, Döntetlen=17
Játék 883/1000 kész, eddig: Kezdő=648, Második=218, Döntetlen=17
Játék 884/1000 kész, eddig: Kezdő=649, Második=218, Döntetlen=17
Játék 885/1000 kész, eddig: Kezdő=650, Második=218, Döntetlen=17
Játék 886/1000 kész, eddig: Kezdő=651, Második=218, Döntetlen=17
Játék 887/1000 kész, eddig: Kezdő=651, Második=219, Döntetlen=17
Játék 888/1000 kész, eddig: Kezdő=651, Második=220, Döntetlen=17
Játék 889/1000 kész, eddig: Kezdő=651, Második=221, Döntetlen=17
Játék 890/1000 kész, eddig: Kezdő=651, Második=222, Döntetlen=17
Játék 891/1000 kész, eddig: Kezdő=652, Második=222, Döntetlen=17
Játék 892/1000 kész, eddig: Kezdő=653, Második=222, Döntetlen=17
Játék 893/1000 kész, eddig: Kezdő=654, Második=222, Döntetlen=17
Játék 894/1000 kész, eddig: Kezdő=655, Második=222, Döntetlen=17
Játék 895/1000 kész, eddig: Kezdő=656, Második=222, Döntetlen=17
Játék 896/1000 kész, eddig: Kezdő=656, Második=223, Döntetlen=17
Játék 897/1000 kész, eddig: Kezdő=657, Második=223, Döntetlen=17
Játék 898/1000 kész, eddig: Kezdő=658, Második=223, Döntetlen=17
Játék 899/1000 kész, eddig: Kezdő=659, Második=223, Döntetlen=17
Játék 900/1000 kész, eddig: Kezdő=660, Második=223, Döntetlen=17
Játék 901/1000 kész, eddig: Kezdő=660, Második=224, Döntetlen=17
Játék 902/1000 kész, eddig: Kezdő=660, Második=225, Döntetlen=17
Játék 903/1000 kész, eddig: Kezdő=661, Második=225, Döntetlen=17
Játék 904/1000 kész, eddig: Kezdő=662, Második=225, Döntetlen=17
Játék 905/1000 kész, eddig: Kezdő=663, Második=225, Döntetlen=17
Játék 906/1000 kész, eddig: Kezdő=664, Második=225, Döntetlen=17
Játék 907/1000 kész, eddig: Kezdő=665, Második=225, Döntetlen=17
Játék 908/1000 kész, eddig: Kezdő=665, Második=226, Döntetlen=17
Játék 909/1000 kész, eddig: Kezdő=666, Második=226, Döntetlen=17
Játék 910/1000 kész, eddig: Kezdő=666, Második=227, Döntetlen=17
Játék 911/1000 kész, eddig: Kezdő=667, Második=227, Döntetlen=17
Játék 912/1000 kész, eddig: Kezdő=668, Második=227, Döntetlen=17
Játék 913/1000 kész, eddig: Kezdő=669, Második=227, Döntetlen=17
Játék 914/1000 kész, eddig: Kezdő=670, Második=227, Döntetlen=17
Játék 915/1000 kész, eddig: Kezdő=670, Második=228, Döntetlen=17
Játék 916/1000 kész, eddig: Kezdő=670, Második=229, Döntetlen=17
Játék 917/1000 kész, eddig: Kezdő=670, Második=230, Döntetlen=17
Játék 918/1000 kész, eddig: Kezdő=671, Második=230, Döntetlen=17
Játék 919/1000 kész, eddig: Kezdő=672, Második=230, Döntetlen=17
Játék 920/1000 kész, eddig: Kezdő=673, Második=230, Döntetlen=17
Játék 921/1000 kész, eddig: Kezdő=673, Második=231, Döntetlen=17
Játék 922/1000 kész, eddig: Kezdő=674, Második=231, Döntetlen=17
Játék 923/1000 kész, eddig: Kezdő=675, Második=231, Döntetlen=17
Játék 924/1000 kész, eddig: Kezdő=676, Második=231, Döntetlen=17
Játék 925/1000 kész, eddig: Kezdő=676, Második=232, Döntetlen=17
Játék 926/1000 kész, eddig: Kezdő=677, Második=232, Döntetlen=17
Játék 927/1000 kész, eddig: Kezdő=678, Második=232, Döntetlen=17
Játék 928/1000 kész, eddig: Kezdő=678, Második=233, Döntetlen=17
Játék 929/1000 kész, eddig: Kezdő=678, Második=234, Döntetlen=17
Játék 930/1000 kész, eddig: Kezdő=678, Második=235, Döntetlen=17
Játék 931/1000 kész, eddig: Kezdő=678, Második=236, Döntetlen=17
Játék 932/1000 kész, eddig: Kezdő=679, Második=236, Döntetlen=17
Játék 933/1000 kész, eddig: Kezdő=680, Második=236, Döntetlen=17
Játék 934/1000 kész, eddig: Kezdő=680, Második=237, Döntetlen=17
Játék 935/1000 kész, eddig: Kezdő=680, Második=238, Döntetlen=17
Játék 936/1000 kész, eddig: Kezdő=681, Második=238, Döntetlen=17
Játék 937/1000 kész, eddig: Kezdő=681, Második=239, Döntetlen=17
Játék 938/1000 kész, eddig: Kezdő=681, Második=240, Döntetlen=17
Játék 939/1000 kész, eddig: Kezdő=682, Második=240, Döntetlen=17
Játék 940/1000 kész, eddig: Kezdő=683, Második=240, Döntetlen=17
Játék 941/1000 kész, eddig: Kezdő=684, Második=240, Döntetlen=17
Játék 942/1000 kész, eddig: Kezdő=685, Második=240, Döntetlen=17
Játék 943/1000 kész, eddig: Kezdő=686, Második=240, Döntetlen=17
Játék 944/1000 kész, eddig: Kezdő=686, Második=241, Döntetlen=17
Játék 945/1000 kész, eddig: Kezdő=686, Második=242, Döntetlen=17
Játék 946/1000 kész, eddig: Kezdő=687, Második=242, Döntetlen=17
Játék 947/1000 kész, eddig: Kezdő=688, Második=242, Döntetlen=17
Játék 948/1000 kész, eddig: Kezdő=689, Második=242, Döntetlen=17
Játék 949/1000 kész, eddig: Kezdő=690, Második=242, Döntetlen=17
Játék 950/1000 kész, eddig: Kezdő=691, Második=242, Döntetlen=17
Játék 951/1000 kész, eddig: Kezdő=692, Második=242, Döntetlen=17
Játék 952/1000 kész, eddig: Kezdő=693, Második=242, Döntetlen=17
Játék 953/1000 kész, eddig: Kezdő=694, Második=242, Döntetlen=17
Játék 954/1000 kész, eddig: Kezdő=695, Második=242, Döntetlen=17
Játék 955/1000 kész, eddig: Kezdő=696, Második=242, Döntetlen=17
Játék 956/1000 kész, eddig: Kezdő=697, Második=242, Döntetlen=17
Játék 957/1000 kész, eddig: Kezdő=698, Második=242, Döntetlen=17
Játék 958/1000 kész, eddig: Kezdő=699, Második=242, Döntetlen=17
Játék 959/1000 kész, eddig: Kezdő=699, Második=243, Döntetlen=17
Játék 960/1000 kész, eddig: Kezdő=700, Második=243, Döntetlen=17
Játék 961/1000 kész, eddig: Kezdő=701, Második=243, Döntetlen=17
Játék 962/1000 kész, eddig: Kezdő=701, Második=244, Döntetlen=17
Játék 963/1000 kész, eddig: Kezdő=701, Második=245, Döntetlen=17
Játék 964/1000 kész, eddig: Kezdő=702, Második=245, Döntetlen=17
Játék 965/1000 kész, eddig: Kezdő=703, Második=245, Döntetlen=17
Játék 966/1000 kész, eddig: Kezdő=704, Második=245, Döntetlen=17
Játék 967/1000 kész, eddig: Kezdő=704, Második=246, Döntetlen=17
Játék 968/1000 kész, eddig: Kezdő=705, Második=246, Döntetlen=17
Játék 969/1000 kész, eddig: Kezdő=706, Második=246, Döntetlen=17
Játék 970/1000 kész, eddig: Kezdő=707, Második=246, Döntetlen=17
Játék 971/1000 kész, eddig: Kezdő=708, Második=246, Döntetlen=17
Játék 972/1000 kész, eddig: Kezdő=709, Második=246, Döntetlen=17
Játék 973/1000 kész, eddig: Kezdő=710, Második=246, Döntetlen=17
Játék 974/1000 kész, eddig: Kezdő=711, Második=246, Döntetlen=17
Játék 975/1000 kész, eddig: Kezdő=711, Második=247, Döntetlen=17
Játék 976/1000 kész, eddig: Kezdő=711, Második=248, Döntetlen=17
Játék 977/1000 kész, eddig: Kezdő=712, Második=248, Döntetlen=17
Játék 978/1000 kész, eddig: Kezdő=713, Második=248, Döntetlen=17
Játék 979/1000 kész, eddig: Kezdő=714, Második=248, Döntetlen=17
Játék 980/1000 kész, eddig: Kezdő=714, Második=249, Döntetlen=17
Játék 981/1000 kész, eddig: Kezdő=715, Második=249, Döntetlen=17
Játék 982/1000 kész, eddig: Kezdő=716, Második=249, Döntetlen=17
Játék 983/1000 kész, eddig: Kezdő=717, Második=249, Döntetlen=17
Játék 984/1000 kész, eddig: Kezdő=718, Második=249, Döntetlen=17
Játék 985/1000 kész, eddig: Kezdő=719, Második=249, Döntetlen=17
Játék 986/1000 kész, eddig: Kezdő=720, Második=249, Döntetlen=17
Játék 987/1000 kész, eddig: Kezdő=720, Második=250, Döntetlen=17
Játék 988/1000 kész, eddig: Kezdő=720, Második=251, Döntetlen=17
Játék 989/1000 kész, eddig: Kezdő=721, Második=251, Döntetlen=17
Játék 990/1000 kész, eddig: Kezdő=722, Második=251, Döntetlen=17
Játék 991/1000 kész, eddig: Kezdő=722, Második=252, Döntetlen=17
Játék 992/1000 kész, eddig: Kezdő=723, Második=252, Döntetlen=17
Játék 993/1000 kész, eddig: Kezdő=724, Második=252, Döntetlen=17
Játék 994/1000 kész, eddig: Kezdő=725, Második=252, Döntetlen=17
Játék 995/1000 kész, eddig: Kezdő=725, Második=253, Döntetlen=17
Játék 996/1000 kész, eddig: Kezdő=725, Második=254, Döntetlen=17
Játék 997/1000 kész, eddig: Kezdő=726, Második=254, Döntetlen=17
Játék 998/1000 kész, eddig: Kezdő=727, Második=254, Döntetlen=17
Játék 999/1000 kész, eddig: Kezdő=727, Második=255, Döntetlen=17
Játék 1000/1000 kész, eddig: Kezdő=728, Második=255, Döntetlen=17

=== SZIMULÁCIÓ KÉSZ ===
Variáns: Felgyorsított + fordított
Lejátszott meccsek: 1000
Kezdő játékos győzelmek:    728
Második játékos győzelmek:  255
Döntetlenek:                17
Kezdő aránya:    72.80%
Második aránya:  25.50%
Döntetlen:       1.70%
